postid,links,tags,title,question,answers,uniq,raw,words,len,ratio,probability
8075,https://api.github.com/repos/goharbor/harbor/issues/8075,pr,api system level vulner whitelist,sign daniel jiang,pull request test coverag report build chang ad relev line file cover unchang relev line lost coverag overal coverag increas chang miss coverag cover line chang ad line total coverag chang base build cover line relev line,3,3,vulnerability|whitelist|signing,46,0.06521739130434782,0.7817485928535461
10998,https://api.github.com/repos/pingcap/tidb/issues/10998,pr,add blacklist disallow push specif express,cherri pick merg first,upgrad commit upgrad degrad commit run test run test tidb test releas tikv releas pd releas run integr ddl test tidb test releas tikv releas pd releas run integr ddl test tidb test releas tikv releas pd releas,2,3,blacklist|integrity,49,0.061224489795918366,0.7664274573326111
8716,https://api.github.com/repos/goharbor/harbor/issues/8716,pr,fix cve whitelist bug,sign allfornoth,pull request test coverag report build chang ad relev line file cover unchang line file lost coverag overal coverag remain file coverag reduct new miss line total coverag chang base build cover line relev line,3,3,cve|whitelist|signing,42,0.07142857142857142,0.7597972750663757
3982,https://api.github.com/repos/hpcng/singularity/issues/3982,pr,unit test pkg util crypt crypt dev go,descript pull request pr add new unit test file fix address follow github issu address submit pr make sure done follow read guidelin pr conform state requir ad chang necessari accord contribut ad test valid pr test pr local base pr appropri branch accord contribut ad contributor contributor,rebas got mess good cleanup,3,4,crypt|scripting|validate,62,0.06451612903225806,0.7554062604904175
39920,https://api.github.com/repos/moby/moby/issues/39920,pr,archiv refactor race fix logic prevent potenti deadlock,sign tibor vass follow cc model,ad test deadlock thank test right fail take first commit without fix failur look ping statu one ping chanc rebas latest test run chang ping ping ptal ping ptal,2,3,deadlock|signing,44,0.06818181818181818,0.7522202730178833
206,https://api.github.com/repos/buger/jsonparser/issues/206,pr,ad oss fuzz build script,descript pr move build script fuzzer oss fuzz jsonpars repo recommend googl allow maintain easier updat build fuzzer case ad new fuzzer build break merg updat integr oss fuzz run build script benchmark pr chang perform core function,,3,11,fuzz|scripting|integrity,44,0.25,0.7489331960678101
4630,https://api.github.com/repos/hpcng/singularity/issues/4630,pr,improv sign packag,descript pull request pr one mani prs improv sign packag fix address follow github issu fix submit pr make sure done follow read guidelin pr conform state requir ad chang necessari accord contribut ad test valid pr test pr local base pr appropri branch accord contribut ad contributor contributor,,3,4,signing|scripting|validate,53,0.07547169811320754,0.748059868812561
5846,https://api.github.com/repos/goharbor/harbor/issues/5846,pr,fix potenti issu caus deadlock problem,fix potenti issu caus deadlock problem avoid deadlock occur len queue sign steven zou,pull request test coverag report build chang ad relev line file cover unchang line file lost coverag overal coverag increas chang miss coverag cover line chang ad line file coverag reduct new miss line total coverag chang base build cover line relev line,2,4,deadlock|signing,64,0.0625,0.747884213924408
12081,https://api.github.com/repos/goharbor/harbor/issues/12081,pr,cherri pick fix cve whitelist fix panic method whitelist manag,close sign weiwei,pull request test coverag report build chang ad relev line file cover unchang line file lost coverag overal coverag decreas chang miss coverag cover line chang ad line file coverag reduct new miss line total coverag chang base build cover line relev line,3,4,cve|whitelist|signing,57,0.07017543859649122,0.7443426251411438
10008,https://api.github.com/repos/pingcap/tidb/issues/10008,pr,util kvencod add unit test,thank contribut tidb pleas read tidb document file pr problem pr solv add unit test util kvencod chang work check list test code,run test run test report merg increas coverag diff coverag run integr common test tidb test pr run test,2,3,encode|integrity,48,0.0625,0.742084264755249
